url,domain,time_delta_q1,time_delta_median,time_delta_q3,time_delta_max,time_delta_mean,time_delta_std,pkt_len_median,pkt_len_q3,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_count
https://github.com/guillaumelauzier/PersonalSite,github.com,1.3749999999999999e-05,0.0001795,0.002296,0.22986,0.009381820895522388,0.030450029023153212,24.0,937.0,5312.0,591.0520446096655,1053.921885418855,269
https://github.com/hockdudu,github.com,1.4e-05,0.0001885,0.003975,0.565598,0.010217551229508195,0.036935772657915346,0.0,48.0,10624.0,284.88548057259715,950.207970750666,489
https://github.com/imDarshanGK,github.com,2e-06,3.4e-05,0.000546,0.17514,0.0016875193473193473,0.00801116772323824,377.5,2656.0,10017.0,1202.9072693383039,1425.845567563054,2146
https://github.com/jhonnywalker77777019,github.com,1.1e-05,0.000241,0.006798,0.336396,0.01695659420289855,0.04610810853325195,0.0,48.0,10624.0,406.0432692307692,1211.1542556458155,208
https://github.com/jordanvalnet,github.com,1e-06,5.1e-05,0.0005415,0.384906,0.002527578696343402,0.016137992112665492,53.0,1378.0,10624.0,757.0275423728814,1034.2398083727953,1888
https://github.com/marwin1991,github.com,1.1e-05,8.2e-05,0.0010574999999999998,0.284405,0.002131523916083916,0.00877716846990566,0.0,1328.0,5312.0,582.0212527964205,961.0190303064387,3576
https://github.com/mcp,github.com,8.75e-06,5.9499999999999996e-05,0.00067325,0.861718,0.004365063360881543,0.03391482163546264,31.0,2656.0,10624.0,1012.1885753613215,1591.9970765323574,1453
https://github.com/mcp/com.supabase/mcp,github.com,1e-06,2.2e-05,0.00017,0.456981,0.0010950542222222222,0.00968053224928916,1288.0,2576.0,9016.0,1781.1830785638108,2026.4978006591248,5626
https://github.com/notifications/unsubscribe-auth/BUVCDHE2BFJDTNM5FTSM5XD4YN7IJAVCNFSM6AAAAACX5NR4OWVHI2DSMVQWIX3LMV43URDJONRXK43TNFXW4Q3PNVWWK3TUHMYTMNZXGIYTKNQ,github.com,2.2499999999999998e-05,0.000286,0.0030285,0.174757,0.005773468030690537,0.016683866041190383,24.0,92.0,9296.0,461.4770408163265,1298.9433988575959,392
https://github.com/okainov,github.com,1e-05,8.15e-05,0.001812,0.36315,0.005965502123142251,0.025475759305897128,0.0,89.5,9296.0,472.2746553552492,1364.4469361134904,943
https://github.com/orgs/community/discussions/149884,github.com,2e-06,3.2e-05,0.000685,1.189091,0.004269915336571825,0.03980800978228078,0.0,719.75,6640.0,590.5950069348128,1101.6477991358086,1442
https://github.com/orgs/community/discussions/181437,github.com,2e-06,1.95e-05,0.000484,0.750176,0.003877849355216881,0.02770846809632983,46.0,2656.0,10624.0,1227.0644405389573,1763.1089658958217,1707
https://github.com/orgs/community/discussions/184084,github.com,1.1e-05,8e-05,0.000741,0.957217,0.008322478134110788,0.059756806038744024,39.0,2656.0,5312.0,1022.7933042212518,1249.404541932342,687
https://github.com/orgs/community/discussions/185364,github.com,5e-06,2.5e-05,0.0003885,0.332086,0.0011533932853717026,0.008811800697204159,810.0,2656.0,10624.0,1819.714383561644,2706.059598657952,2920
https://github.com/orgs/community/discussions/192520,github.com,2e-06,6e-05,0.0011435,0.457552,0.005798369901547117,0.026309352336494275,39.0,490.0,4454.0,504.8272471910112,915.8950152584372,712
https://github.com/orgs/community/discussions/194124,github.com,9e-06,0.000139,0.0024925,0.416188,0.006578021791767554,0.025904443777891643,0.0,71.0,6640.0,238.136638452237,666.4906008465337,827
https://github.com/orgs/community/discussions/194233,github.com,1.4e-05,0.000281,0.0055825,0.364679,0.013780334128878281,0.04213598302219782,0.0,39.0,5312.0,221.28095238095239,698.8683161111309,420
https://github.com/orgs/community/discussions/194360,github.com,1.1750000000000001e-05,6.7e-05,0.00448275,0.474986,0.013900108433734942,0.052504722249084076,0.0,156.0,9625.0,494.0780780780781,1273.3964567463377,333
https://github.com/orgs/community/discussions/46769,github.com,9e-06,3.9999999999999996e-05,0.0008157500000000001,0.897509,0.008724538109756097,0.06323237987013688,0.0,1328.0,5312.0,751.7016742770168,1133.45652918364,657
https://github.com/orgs/github/packages,github.com,1e-06,4.3e-05,0.0004255,0.676118,0.0036932435754189943,0.02714646239989198,600.0,1428.0,7587.0,978.5479910714286,1106.1116372766646,896
https://github.com/red-gecko27,github.com,2e-06,7.7e-05,0.000741,0.130973,0.0025760588703261735,0.008937976194861294,53.0,1328.0,5312.0,671.7615262321144,973.9534343741759,1258
https://github.com/resources/whitepapers/agentic-ai-security-and-devops,github.com,1.3e-05,6.7e-05,0.001042,0.556517,0.0043475998763141625,0.019725126279542187,24.0,1001.0,10624.0,908.9969097651422,2095.766749961454,1618
https://github.com/sauravhathi,github.com,2.6e-05,0.00038449999999999997,0.00233575,0.097519,0.0037940703399765535,0.009538759227475107,0.0,211.0,2656.0,354.8810779144698,663.4807009983,1707
https://github.com/settings/education/benefits,github.com,2e-06,0.0001,0.001499,0.326009,0.005646116279069767,0.02351637060372992,31.0,438.5,8484.0,482.0516129032258,953.1991814427914,775
https://github.com/shimauma0312,github.com,2.8e-05,0.00037850000000000004,0.00242475,0.094166,0.0031394899785254114,0.007821799102659815,0.0,523.5,5113.0,415.8851520572451,735.7086256569745,2795
https://github.com/simstudioai/sim/stargazers,github.com,7e-06,4.9e-05,0.001065,0.227962,0.004265470588235294,0.01712033055753344,0.0,150.25,4324.0,439.815873015873,832.6599500603185,630
https://github.com/taplivelabs,github.com,9e-06,9.05e-05,0.001118,0.369436,0.0033921088060965285,0.015705517939123958,0.0,132.5,7713.0,260.91028353787556,672.0206386505355,2363
https://github.com/trending/beef,github.com,1e-06,4.45e-05,0.00047,0.843639,0.007904427777777778,0.05201589317691261,285.0,1428.0,10624.0,1022.3462603878116,1363.8866131975883,361
https://github.com/trending/java,github.com,2e-06,0.000139,0.001886,0.405878,0.007988742086752638,0.028766733920121267,24.0,119.5,9296.0,492.40983606557376,1142.7649161760617,854
https://github.com/trending/lsl,github.com,1.3e-05,0.0002585,0.00995475,0.79026,0.020956699999999998,0.07300867793048295,0.0,39.0,2656.0,269.2135231316726,702.5460615011359,281
https://github.com/trending/nunjucks,github.com,1.55e-05,0.000142,0.004794,0.702314,0.012698250489236791,0.052433981312712076,0.0,48.0,10624.0,340.16796875,1117.303200299098,512
https://github.com/trending/oasv3-json,github.com,2e-06,8.3e-05,0.00457025,0.278787,0.012501727272727272,0.03736828395223011,0.0,64.0,6640.0,312.80906148867314,782.9444709511316,309
https://github.com/trending/oz,github.com,1.1e-05,2.8e-05,0.0006625,2.552542,0.002336990455212922,0.050168246335546195,132.0,2656.0,10624.0,1634.2473394495412,2122.6648551083244,2725
https://github.com/trending/procfile,github.com,9e-06,8.2e-05,0.00099125,0.309849,0.002677364065180103,0.015027933124712086,0.0,185.0,6972.0,316.1680240034291,722.7328810714923,2333
https://github.com/trending/rust,github.com,3e-06,4.4e-05,0.000533,0.941823,0.0038781965906985365,0.028981032245672795,53.0,1581.0,10624.0,1334.1805465493285,2402.863164817703,10795
https://github.com/trending/swift,github.com,1.3e-05,6.25e-05,0.0034815000000000002,0.515762,0.013394149509803922,0.05012840801705186,39.0,437.0,10624.0,648.2469437652812,1450.833651545741,409
https://github.com/trending/typespec,github.com,3e-06,6.3e-05,0.0054452500000000004,0.417456,0.015773786082474227,0.05211609984657033,0.0,39.0,6640.0,196.88174807197944,693.4522381527062,389
https://github.com/vibhu-dixit-dev,github.com,2e-06,8.6e-05,0.002443,0.581167,0.0076217940761636105,0.03284141834480073,24.0,73.0,7968.0,429.5,945.599423698392,710
https://github.com/why-github,github.com,1e-05,5.9e-05,0.0008684999999999999,0.253087,0.0019548120148498143,0.009107412234872148,24.0,624.0,10624.0,655.388326585695,1340.249450645219,2964
https://github.com/zizo03thor,github.com,2.8e-05,0.000343,0.0037315,0.154777,0.00474734455667789,0.011957357782582981,0.0,79.0,2656.0,301.9887892376682,592.779942710816,892
https://www.geeksforgeeks.org/admission-experience/aktu-admission-experience-2/,geeksforgeeks.org,1.2e-05,0.000146,0.001219,0.097195,0.001994606461658233,0.005708560291226846,31.0,382.0,9296.0,485.4933852140078,969.2314818402506,2570
https://www.geeksforgeeks.org/c-sharp/c-sharp-program-for-listing-the-files-in-a-directory/,geeksforgeeks.org,2e-05,0.000285,0.0014185,0.092031,0.002081961012771678,0.0054558933785694855,24.0,1230.0,9212.0,478.2768817204301,803.6638599378186,4464
https://www.geeksforgeeks.org/c-sharp/queue-equals-method-in-c-sharp/,geeksforgeeks.org,5e-06,0.0001,0.001286,0.358929,0.002744650530198248,0.011930599185221394,31.0,409.5,10624.0,530.7677419354839,1069.4144153538807,2170
https://www.geeksforgeeks.org/chemistry/zinc-alloys-properties-occurrence-compounds-uses/,geeksforgeeks.org,2e-06,0.000133,0.0014185,0.40052,0.0028448781749764816,0.012961179527214383,35.0,524.0,13280.0,546.5467795016455,1127.6051385953997,2127
https://www.geeksforgeeks.org/compiler-design/constant-propagation-in-complier-design/,geeksforgeeks.org,2e-06,0.000133,0.001344,0.359373,0.003535295612009238,0.014991715307273792,31.0,384.0,11952.0,519.4566020313943,1104.0928830585744,2166
https://www.geeksforgeeks.org/computer-networks/difference-between-wasabi-and-pcloud/,geeksforgeeks.org,2e-06,6.8e-05,0.00088625,0.428307,0.001990608712121212,0.010916131094117707,39.0,702.0,11898.0,592.1094282468762,1118.8945199316352,2641
https://www.geeksforgeeks.org/cpp/listoperator-c-stl/,geeksforgeeks.org,9e-06,6.4e-05,0.001032,0.092717,0.0019058445721197462,0.006115737278909476,24.0,380.0,10624.0,498.8808948004837,984.4545534392563,3308
https://www.geeksforgeeks.org/css/css-border-bottom-right-radius-property/,geeksforgeeks.org,3.5e-05,0.000516,0.0033745,0.273016,0.0033641156275044074,0.008743759582157312,31.0,1328.0,5312.0,656.0909090909091,889.9433161096133,31196
https://www.geeksforgeeks.org/css/introduction-to-css-flexbox/,geeksforgeeks.org,8e-06,0.0001135,0.00136025,0.385536,0.002677921217547001,0.01240542820496576,24.0,381.5,7968.0,500.04742729306486,1042.9902274616213,2235
https://www.geeksforgeeks.org/css/semantic-ui-forms/,geeksforgeeks.org,9e-06,4.1e-05,0.00072625,0.25108,0.0016700562719812427,0.009045222520890095,39.0,1328.0,13280.0,853.0829182537357,1563.399153670293,3413
https://www.geeksforgeeks.org/css/spectre-form-disabled-styles/,geeksforgeeks.org,9e-06,7.7e-05,0.000966,0.306251,0.0017218418604651165,0.008988646724218301,39.0,788.0,10624.0,606.3419094854308,1132.7602599281588,3226
https://www.geeksforgeeks.org/dsa/check-if-the-length-of-all-connected-components-is-a-fibonacci-number/,geeksforgeeks.org,9e-06,0.000151,0.001492,0.100605,0.00238035895494131,0.006353461720509643,31.0,437.75,11952.0,507.25283875851625,1067.7910655179871,2642
https://www.geeksforgeeks.org/dsa/corona-virus-tcs-codevita-2020/,geeksforgeeks.org,7e-06,9.2e-05,0.00113075,0.172284,0.0019607452025586355,0.007434560800804374,31.0,467.0,11881.0,508.565541740675,1042.737135650455,2815
https://www.geeksforgeeks.org/dsa/dynamic-programming-meaning-in-dsa/,geeksforgeeks.org,1.7e-05,0.000148,0.001206,0.126847,0.0016168179569626515,0.0044782560059722296,0.0,1328.0,11952.0,469.8773491592483,804.8650010035923,4044
https://www.geeksforgeeks.org/dsa/fermats-last-theorem/,geeksforgeeks.org,6e-06,8.4e-05,0.001158,0.183308,0.0019865552808194984,0.007347420980837168,31.0,616.0,14507.0,598.6995056497175,1271.5761835459932,2832
https://www.geeksforgeeks.org/dsa/minimum-value-to-be-added-to-the-prefix-sums-at-each-array-indices-to-make-them-positive/,geeksforgeeks.org,8e-06,0.0001115,0.0012445,0.551261,0.002952037291462218,0.016629843524019278,31.0,389.0,11952.0,526.4909269249632,1114.8002178869795,2039
https://www.geeksforgeeks.org/dsa/program-to-check-if-n-is-an-icosikaioctagonal-number/,geeksforgeeks.org,1.1e-05,7.7e-05,0.001042,0.825835,0.003958252965969404,0.022672830841985393,25.0,624.0,13280.0,493.6472332787013,883.2976259600896,12813
https://www.geeksforgeeks.org/dsa/program-to-convert-hexa-decimal-number-to-its-equivalent-bcd/,geeksforgeeks.org,2e-06,0.000114,0.0011832499999999998,0.360406,0.0024863609703113685,0.01248027289924638,31.0,490.5,13280.0,505.56894679695984,1029.3791052699023,2763
https://www.geeksforgeeks.org/ethical-hacking/packet-list-pane-functions-in-wireshark/,geeksforgeeks.org,1.8e-05,0.000299,0.001126,0.103807,0.0018244900466945196,0.0050933431196441515,31.0,1328.0,10624.0,524.8921375921376,817.2275189963727,4070
https://www.geeksforgeeks.org/flutter/flutter-custom-clipper/,geeksforgeeks.org,9e-06,6.8e-05,0.00099125,0.455931,0.0022058679817905918,0.012828581394994206,24.0,393.0,9296.0,509.81873340917707,1018.4539413793535,2637
https://www.geeksforgeeks.org/git/aliases-in-git/,geeksforgeeks.org,1e-05,6.4e-05,0.00098,0.124756,0.001980275475225927,0.007204228139948021,31.0,1328.0,13280.0,684.6102803738318,1211.393053637931,3210
https://www.geeksforgeeks.org/html/html-dom-input-time-min-property/,geeksforgeeks.org,1.1e-05,8.45e-05,0.00100425,0.231419,0.001701286361348767,0.006948578605464965,31.0,653.0,7968.0,548.9947169811321,955.1951677418434,3975
https://www.geeksforgeeks.org/interview-experiences/amdocs-interview-experience-off-campus/,geeksforgeeks.org,5.2500000000000006e-06,0.000102,0.00114925,0.371257,0.0025238874493927125,0.01377701372785398,24.0,287.0,10624.0,462.5596924322137,1025.2723913653876,2471
https://www.geeksforgeeks.org/interview-experiences/arcesium-interview-experience-dec-2021-on-campus/,geeksforgeeks.org,2e-06,0.0001155,0.0014024999999999999,0.343218,0.0023537736674622113,0.00944357545695214,31.0,511.0,13280.0,518.9347912524851,1076.4731046293543,2515
https://www.geeksforgeeks.org/interview-experiences/buyhatke-interview-experience-fte-campus-placement/,geeksforgeeks.org,2e-06,8.4e-05,0.00112,0.144622,0.0020491307774991043,0.0072342468816910584,31.0,466.0,11952.0,494.8162607449857,975.9093000521398,2792
https://www.geeksforgeeks.org/interview-experiences/hsbc-campus-placement-for-trainee-software-engineer-batch-2020/,geeksforgeeks.org,2e-06,5.5e-05,0.0007062500000000001,0.127831,0.0014181303630363038,0.00506566633959998,53.0,1328.0,7968.0,719.1787187242232,1060.2228878925555,3637
https://www.geeksforgeeks.org/java/localdatetime-plushours-method-in-java-with-examples/,geeksforgeeks.org,2.4e-05,0.0003775,0.00149475,0.081355,0.0021204483675018983,0.005425411648618091,35.0,1328.0,9296.0,511.38709677419354,864.66960899016,2635
https://www.geeksforgeeks.org/java/reading-writing-data-excel-file-using-apache-poi/,geeksforgeeks.org,1.2e-05,5e-05,0.000528,0.208107,0.0006466683937823834,0.00310489581715869,81.5,3984.0,13280.0,2329.886602451839,3273.5392103680542,13704
https://www.geeksforgeeks.org/javascript/fabric-js-polyline-strokeuniform-property/,geeksforgeeks.org,2e-06,0.000107,0.00109425,0.253894,0.002423810556464812,0.010779070114735797,31.0,350.0,7968.0,498.1411042944785,1017.825582230313,2445
https://www.geeksforgeeks.org/javascript/how-to-make-ajax-call-from-javascript/,geeksforgeeks.org,1.8e-05,0.000295,0.0012209999999999999,0.23302,0.002219484181568088,0.0071506982363907685,31.0,1328.0,8649.0,561.6433646573458,827.1944356433579,4363
https://www.geeksforgeeks.org/javascript/less-js-import-at-rules-less/,geeksforgeeks.org,1e-05,5.2e-05,0.001115,0.287519,0.0022959068350021767,0.009385300635664489,31.0,458.75,10624.0,552.6118363794604,1083.2508254264735,2298
https://www.geeksforgeeks.org/linux-unix/how-to-install-popcorn-time-on-ubuntu-mint-kali-linux/,geeksforgeeks.org,1.1e-05,6.2e-05,0.000709,0.264538,0.001577888756266412,0.0073538887661397595,31.0,1328.0,13280.0,1189.6066825775656,2412.6801756425616,4190
https://www.geeksforgeeks.org/linux-unix/traxss-automated-xss-vulnerability-scanner/,geeksforgeeks.org,1.1e-05,6.2e-05,0.000684,0.24274,0.0018115236329935126,0.00946511261893895,39.0,1328.0,11881.0,1110.615194564546,2159.42689270854,3238
https://www.geeksforgeeks.org/machine-learning/building-a-generative-adversarial-network-using-keras/,geeksforgeeks.org,9e-06,6.8e-05,0.0010447499999999999,0.249686,0.0021848324488248673,0.009765464803644815,39.0,1328.0,13280.0,656.5767336112164,1110.814670444213,2639
https://www.geeksforgeeks.org/machine-learning/difference-between-machine-learning-and-predictive-modelling/,geeksforgeeks.org,8e-06,0.00013450000000000002,0.00111425,0.116281,0.0020645873129009266,0.006680482201583316,31.0,466.0,10624.0,513.0203063769148,1030.9339097365394,2807
https://www.geeksforgeeks.org/machine-learning/voting-regressor/,geeksforgeeks.org,1.3e-05,0.000131,0.002961,1.693892,0.013150132929104478,0.053570958577483715,0.0,73.0,10624.0,309.412249339344,791.3489858854122,6433
https://www.geeksforgeeks.org/maths/integral-of-cos-x/,geeksforgeeks.org,7e-06,5.7e-05,0.000949,0.0831,0.0018729312524693798,0.005792810041243196,39.0,741.0,9204.0,616.8416271721959,1134.3070913279098,2532
https://www.geeksforgeeks.org/maths/parallel-perpendicular-and-intersecting-lines-worksheets/,geeksforgeeks.org,9e-06,3.2e-05,0.000533,0.267013,0.0007354783265367768,0.003959254300456656,78.0,2656.0,13280.0,1467.239918441323,2388.865955783145,13243
https://www.geeksforgeeks.org/maths/singleton-set/,geeksforgeeks.org,2e-06,0.000101,0.00117675,0.197179,0.0020482791310072416,0.007578129801771114,31.0,380.0,14608.0,516.4929253043764,1106.4214560076045,3039
https://www.geeksforgeeks.org/node-js/how-to-fix-referenceerror-dirname-is-not-defined-in-es-module-scope-in-javascript/,geeksforgeeks.org,2.2e-05,0.000351,0.0015975,0.185818,0.002625756999184561,0.007873057567751718,31.0,1328.0,10595.0,492.57608695652175,814.5046321450341,3680
https://www.geeksforgeeks.org/node-js/node-js-gm-gaussian-function/,geeksforgeeks.org,1e-06,4.7e-05,0.000533,1.332399,0.0032366215303517008,0.03024475089229092,61.0,1428.0,9165.0,810.3837094383133,1039.3130125406008,12142
https://www.geeksforgeeks.org/php/php-imagick-implodeimage-function/,geeksforgeeks.org,7e-06,0.000116,0.0012032500000000001,0.211815,0.002582845840130506,0.01063306233415812,31.0,371.0,11873.0,502.0061149612719,1109.8509017091371,2453
https://www.geeksforgeeks.org/php/php-spldoublylinkedlist-offsetunset-function/,geeksforgeeks.org,5e-06,0.0001315,0.00124325,0.294542,0.0021342796,0.008844714470724954,31.0,287.0,7968.0,458.59976009596164,1006.2540940259288,2501
https://www.geeksforgeeks.org/physics/solar-cooker-working-construction-application/,geeksforgeeks.org,8e-06,9e-05,0.00115775,0.083729,0.0021524528888888887,0.0065952652871490314,31.0,380.5,13280.0,526.7756552643269,1059.898387940174,2251
https://www.geeksforgeeks.org/physics/velocity-time-graphs/,geeksforgeeks.org,9e-06,8e-05,0.0011684999999999998,0.370682,0.002501212189616253,0.011715256661897858,31.0,537.0,11952.0,547.9855595667871,1090.639752516295,2216
https://www.geeksforgeeks.org/python/how-to-export-pandas-dataframe-to-a-csv-file/,geeksforgeeks.org,2e-06,0.000119,0.0012,0.32256,0.0025141844532279314,0.011335416563965158,35.0,512.25,14557.0,575.3511852502195,1268.8749668983733,2278
https://www.geeksforgeeks.org/python/imagefield-django-models/,geeksforgeeks.org,3e-06,0.000104,0.001353,0.372952,0.0028330102476515798,0.012980696261966499,31.0,608.0,11952.0,572.6769099445156,1170.4113797244838,2343
https://www.geeksforgeeks.org/python/querying-and-selecting-specific-column-in-sqlalchemy/,geeksforgeeks.org,3e-06,5.5e-05,0.001023,0.291602,0.002088846941849955,0.009275920410102976,24.0,385.25,10624.0,512.5072289156626,1013.5855411555959,3320
https://www.geeksforgeeks.org/python/setting-up-docker-for-python-projects-a-step-by-step-guide/,geeksforgeeks.org,2e-06,4.9e-05,0.000821,0.109861,0.0013725832591273376,0.0043000153665677734,31.0,1328.0,10624.0,597.4061874026263,977.7969929481889,4493
https://www.geeksforgeeks.org/python/writing-files-background-python/,geeksforgeeks.org,7e-06,9.9e-05,0.0012565,0.161458,0.0024733688438700664,0.008117781695922152,31.0,467.0,13205.0,538.0328212290502,1136.118244135543,2864
https://www.geeksforgeeks.org/quizzes/c-hashtable/,geeksforgeeks.org,1.1e-05,0.0002385,0.0025595,0.324593,0.007373338832487309,0.027007746984849108,0.0,39.0,3984.0,221.83523447401774,599.301059251442,789
https://www.geeksforgeeks.org/quizzes/gate-ecelctromagnetic-field-theory-waveguide-pyqs2000-2025/,geeksforgeeks.org,4e-06,6.6e-05,0.00097975,0.124724,0.0019297433352240497,0.005872589597303715,24.0,475.0,14608.0,544.4326623192514,1109.431531826512,3527
https://www.geeksforgeeks.org/quizzes/spatial-aptitude-quiz-gate-cs/,geeksforgeeks.org,2e-06,6e-05,0.0008975000000000001,0.424141,0.002301613773660894,0.013998763773734877,39.0,774.25,9296.0,614.3305152979066,1129.2937634678517,2484
https://www.geeksforgeeks.org/quizzes/stop-and-wait-arq/,geeksforgeeks.org,1.4e-05,0.0001255,0.00184125,0.355258,0.006472782954545455,0.023916952145237286,0.0,218.0,5123.0,457.57321225879684,892.2691778981592,881
https://www.geeksforgeeks.org/r-language/data-wrangling-in-r-programming-working-with-tibbles/,geeksforgeeks.org,2e-06,6.1e-05,0.001024,0.448579,0.0017595777847901545,0.009716728718925047,31.0,460.0,14567.0,501.0466876971609,1053.723893874481,3170
https://www.geeksforgeeks.org/reactjs/awesome-button-hover-effects-in-react/,geeksforgeeks.org,1.3e-05,0.000169,0.00129075,0.144878,0.0024975107569721114,0.00815277799286112,31.0,391.0,9296.0,490.75308641975306,991.3453575287748,2511
https://www.geeksforgeeks.org/ruby/ruby-set-divide-function/,geeksforgeeks.org,9e-06,7.5e-05,0.0012115000000000001,0.365849,0.0024921577901430843,0.010288675092449703,31.0,512.0,11952.0,567.0901867302344,1201.079863971321,2517
https://www.geeksforgeeks.org/system-design/is-100-reliability-possible/,geeksforgeeks.org,1.1e-05,0.000149,0.001699,0.3605,0.0029410494991160873,0.012476559408193453,31.0,460.0,7968.0,543.4687868080094,1042.4439991503539,1698
https://www.geeksforgeeks.org/videos/build-an-admin-panel-using-reactjs/,geeksforgeeks.org,1.3e-05,9.3e-05,0.001129,0.29076,0.003483383242439266,0.015263033201831646,24.0,712.75,6640.0,634.611496531219,1177.258756256915,2018
https://www.geeksforgeeks.org/videos/html-collection-for-loop/,geeksforgeeks.org,2.6e-05,0.00035800000000000003,0.00138525,0.083864,0.001983526479750779,0.005264387971781254,0.0,675.5,3984.0,437.49018997197135,734.3038448666712,3211
https://www.geeksforgeeks.org/videos/splitting-the-dataset/,geeksforgeeks.org,1.1e-05,5.25e-05,0.00086375,0.307096,0.0030003056506849317,0.013617467155147722,0.0,1328.0,10624.0,1007.1108258451005,2064.116463722841,2337
https://www.geeksforgeeks.org/work-experiences/prodigy-infotech-work-experience-as-web-developer-intern/,geeksforgeeks.org,1.1e-05,9.85e-05,0.00117975,0.285978,0.0022855492610837436,0.009025040595200701,24.0,297.5,9296.0,484.62434048540274,961.209876896782,2843
https://www.google.com/finance/quote/003040:SHE,google.com,1e-06,5.5e-05,0.000948,0.447939,0.003257073720136519,0.017903088896831194,34.5,477.0,11434.0,477.2339699863574,891.1290659129434,1466
https://www.google.com/finance/quote/00653L:TPE,google.com,1e-06,5.8e-05,0.00200425,0.311714,0.005871188571428571,0.02344318621511894,39.0,268.5,9296.0,410.8791627021884,904.6762628822187,1051
https://www.google.com/finance/quote/0608:HKG,google.com,1e-06,9.2e-05,0.0010474999999999998,0.270984,0.0033882192254495163,0.014447908971333825,39.0,481.5,6640.0,440.65653075328265,820.4104133913445,1447
https://www.google.com/finance/quote/0873:HKG,google.com,2e-06,6.3e-05,0.000883,0.437119,0.0041857068440635916,0.019609808147824263,39.0,1328.0,9296.0,627.2537767756482,959.335872135137,8870
https://www.google.com/finance/quote/2689:HKG,google.com,1e-06,4.5e-05,0.00128275,0.336026,0.005250610824742268,0.024839766688048513,39.0,298.0,7968.0,323.05665236051505,603.5523222741015,1165
https://www.google.com/finance/quote/300147:SHE,google.com,1e-06,4.5e-05,0.000772,0.280957,0.004155333018867924,0.01665578002460385,68.0,1328.0,10624.0,665.4571159283695,1006.5051581093518,1061
https://www.google.com/finance/quote/300181:SHE,google.com,1e-06,3.8e-05,0.0009175,0.406196,0.005106409372236958,0.028850242565865155,39.0,806.75,10624.0,457.14310954063603,832.1693916440698,1132
https://www.google.com/finance/quote/3096:TYO,google.com,1e-06,3.9e-05,0.000806,0.324918,0.004292857572718155,0.02081226423718692,68.0,1328.0,9296.0,684.124248496994,1020.5060747192059,998
https://www.google.com/finance/quote/519003:BOM,google.com,3.8e-05,0.000624,0.003214,0.098317,0.004739551955307263,0.011352281826790173,39.0,763.0,7896.0,463.58482142857144,769.098533148479,896
https://www.google.com/finance/quote/600233:SHA,google.com,1e-06,6.5e-05,0.0014910000000000001,0.517742,0.005252242702251876,0.02562550415524858,31.0,210.25,5312.0,267.12333333333333,514.9668424564638,1200
https://www.google.com/finance/quote/6904:TYO,google.com,1e-06,8.2e-05,0.0014269999999999999,0.331002,0.003932577181208053,0.01652731615149116,34.5,235.0,7968.0,330.5316091954023,724.2628308073433,1044
https://www.google.com/finance/quote/8214:TYO,google.com,1e-06,4e-05,0.00050475,0.454305,0.0023457558275058275,0.013895567998480778,150.0,1428.0,7968.0,830.2323820617356,1042.351380259945,1717
https://www.google.com/finance/quote/AGHOL:IST,google.com,1e-06,4.5e-05,0.0011195,0.445357,0.004974814545454545,0.02383996218325758,39.0,493.0,6640.0,392.4405086285195,679.4576348779399,1101
https://www.google.com/finance/quote/ALCRB:EPA,google.com,2.5e-05,0.00042750000000000004,0.00309525,0.104055,0.004999762645914397,0.012387872732298778,39.0,783.0,7968.0,430.6336248785228,702.3486065018127,1029
https://www.google.com/finance/quote/ALGM:NASDAQ,google.com,1e-06,4.5e-05,0.00090175,0.285689,0.0032992143698468783,0.01399923797959769,39.0,507.0,9296.0,435.5520894643908,822.0420235132286,1699
https://www.google.com/finance/quote/APM:NASDAQ,google.com,2.9e-05,0.000558,0.00269625,0.17691,0.004752805820105821,0.012454189694917149,31.0,1328.0,7800.0,467.6367001586462,729.248212370094,1891
https://www.google.com/finance/quote/ASPZ:OTCMKTS,google.com,1e-06,5.5e-05,0.000874,0.446581,0.004809177189409369,0.026188737930932352,39.0,817.0,5312.0,512.8524923702951,873.6045034939106,983
https://www.google.com/finance/quote/AVO:LON,google.com,1e-06,7.7e-05,0.002905,0.191736,0.005479645875251508,0.01745955365402363,39.0,674.0,5312.0,431.62048192771084,788.5631959623315,498
https://www.google.com/finance/quote/BIOM:LON,google.com,1e-06,3.8e-05,0.000767,0.45441,0.005341673376029277,0.03158093293110412,39.0,1328.0,10624.0,786.5118829981718,1764.4029792377944,1094
https://www.google.com/finance/quote/BJI:FRA,google.com,2e-06,5.6e-05,0.0007355,0.277463,0.0021192985495568093,0.008175105394594413,39.0,1328.0,10624.0,765.4808699154249,1410.1241065619213,2483
https://www.google.com/finance/quote/CVT:NZE,google.com,1e-05,2.9e-05,0.000699,0.960434,0.0028779076320939335,0.03094738753228921,57.0,1328.0,10624.0,1052.8356807511736,1791.55194275669,2556
https://www.google.com/finance/quote/CYM:ASX,google.com,2.1e-05,0.00026199999999999997,0.0022225,0.23968,0.003891129139072848,0.011989899359644122,39.0,404.0,6580.0,351.1091811414392,608.825292193073,1209
https://www.google.com/finance/quote/DBLSX:MUTF,google.com,1e-06,4.9e-05,0.0006325,0.203701,0.002091655303030303,0.00957579622283496,68.0,1328.0,5312.0,695.2888047593294,973.4386243062601,1849
